"","X","POBP","SEX","AGEP","count","cont","lon","lat"
"78",78,"Belgium","female","very old",45,"EUROPE",4.73210363007762,50.5906272841377
"79",79,"Bulgaria","male","very young",41,"EUROPE",24.9640957070463,42.6248570447528
"80",80,"Bulgaria","male","young",97,"EUROPE",24.9640957070463,42.6248570447528
"81",81,"Bulgaria","male","middle",107,"EUROPE",24.9640957070463,42.6248570447528
"82",82,"Bulgaria","male","old",51,"EUROPE",24.9640957070463,42.6248570447528
"83",83,"Bulgaria","male","very old",9,"EUROPE",24.9640957070463,42.6248570447528
"84",84,"Bulgaria","female","very young",34,"EUROPE",24.9640957070463,42.6248570447528
"85",85,"Bulgaria","female","young",127,"EUROPE",24.9640957070463,42.6248570447528
"86",86,"Bulgaria","female","middle",115,"EUROPE",24.9640957070463,42.6248570447528
"87",87,"Bulgaria","female","old",38,"EUROPE",24.9640957070463,42.6248570447528
"88",88,"Bulgaria","female","very old",9,"EUROPE",24.9640957070463,42.6248570447528
"98",98,"Denmark","male","very young",19,"EUROPE",10.731254580837,55.7047330613104
"99",99,"Denmark","male","young",27,"EUROPE",10.731254580837,55.7047330613104
"100",100,"Denmark","male","middle",59,"EUROPE",10.731254580837,55.7047330613104
"101",101,"Denmark","male","old",30,"EUROPE",10.731254580837,55.7047330613104
"102",102,"Denmark","male","very old",29,"EUROPE",10.731254580837,55.7047330613104
"103",103,"Denmark","female","very young",22,"EUROPE",10.731254580837,55.7047330613104
"104",104,"Denmark","female","young",27,"EUROPE",10.731254580837,55.7047330613104
"105",105,"Denmark","female","middle",59,"EUROPE",10.731254580837,55.7047330613104
"106",106,"Denmark","female","old",65,"EUROPE",10.731254580837,55.7047330613104
"107",107,"Denmark","female","very old",25,"EUROPE",10.731254580837,55.7047330613104
"108",108,"Finland","male","very young",11,"EUROPE",24.4302235083906,63.9511946496112
"109",109,"Finland","male","young",15,"EUROPE",24.4302235083906,63.9511946496112
"110",110,"Finland","male","middle",30,"EUROPE",24.4302235083906,63.9511946496112
"111",111,"Finland","male","old",27,"EUROPE",24.4302235083906,63.9511946496112
"112",112,"Finland","male","very old",7,"EUROPE",24.4302235083906,63.9511946496112
"113",113,"Finland","female","very young",10,"EUROPE",24.4302235083906,63.9511946496112
"114",114,"Finland","female","young",29,"EUROPE",24.4302235083906,63.9511946496112
"115",115,"Finland","female","middle",48,"EUROPE",24.4302235083906,63.9511946496112
"116",116,"Finland","female","old",50,"EUROPE",24.4302235083906,63.9511946496112
"117",117,"Finland","female","very old",24,"EUROPE",24.4302235083906,63.9511946496112
"118",118,"France","male","very young",127,"EUROPE",3.22697920310042,46.166861050188
"119",119,"France","male","young",299,"EUROPE",3.22697920310042,46.166861050188
"120",120,"France","male","middle",475,"EUROPE",3.22697920310042,46.166861050188
"121",121,"France","male","old",200,"EUROPE",3.22697920310042,46.166861050188
"122",122,"France","male","very old",63,"EUROPE",3.22697920310042,46.166861050188
"123",123,"France","female","very young",127,"EUROPE",3.22697920310042,46.166861050188
"124",124,"France","female","young",252,"EUROPE",3.22697920310042,46.166861050188
"125",125,"France","female","middle",436,"EUROPE",3.22697920310042,46.166861050188
"126",126,"France","female","old",296,"EUROPE",3.22697920310042,46.166861050188
"127",127,"France","female","very old",144,"EUROPE",3.22697920310042,46.166861050188
"128",128,"Germany","male","very young",540,"EUROPE",10.4011560552557,51.2046085478554
"129",129,"Germany","male","young",1268,"EUROPE",10.4011560552557,51.2046085478554
"130",130,"Germany","male","middle",1824,"EUROPE",10.4011560552557,51.2046085478554
"131",131,"Germany","male","old",1165,"EUROPE",10.4011560552557,51.2046085478554
"132",132,"Germany","male","very old",431,"EUROPE",10.4011560552557,51.2046085478554
"133",133,"Germany","female","very young",576,"EUROPE",10.4011560552557,51.2046085478554
"134",134,"Germany","female","young",1349,"EUROPE",10.4011560552557,51.2046085478554
"135",135,"Germany","female","middle",2321,"EUROPE",10.4011560552557,51.2046085478554
"136",136,"Germany","female","old",1962,"EUROPE",10.4011560552557,51.2046085478554
"137",137,"Germany","female","very old",973,"EUROPE",10.4011560552557,51.2046085478554
"138",138,"Greece","male","very young",15,"EUROPE",23.9405368813198,38.3587526711973
"139",139,"Greece","male","young",83,"EUROPE",23.9405368813198,38.3587526711973
"140",140,"Greece","male","middle",232,"EUROPE",23.9405368813198,38.3587526711973
"141",141,"Greece","male","old",323,"EUROPE",23.9405368813198,38.3587526711973
"142",142,"Greece","male","very old",125,"EUROPE",23.9405368813198,38.3587526711973
"143",143,"Greece","female","very young",15,"EUROPE",23.9405368813198,38.3587526711973
"144",144,"Greece","female","young",61,"EUROPE",23.9405368813198,38.3587526711973
"145",145,"Greece","female","middle",172,"EUROPE",23.9405368813198,38.3587526711973
"146",146,"Greece","female","old",270,"EUROPE",23.9405368813198,38.3587526711973
"147",147,"Greece","female","very old",177,"EUROPE",23.9405368813198,38.3587526711973
"148",148,"Hungary","male","very young",21,"EUROPE",19.4239312822574,47.2322648663387
"149",149,"Hungary","male","young",64,"EUROPE",19.4239312822574,47.2322648663387
"150",150,"Hungary","male","middle",70,"EUROPE",19.4239312822574,47.2322648663387
"151",151,"Hungary","male","old",156,"EUROPE",19.4239312822574,47.2322648663387
"152",152,"Hungary","male","very old",80,"EUROPE",19.4239312822574,47.2322648663387
"153",153,"Hungary","female","very young",17,"EUROPE",19.4239312822574,47.2322648663387
"154",154,"Hungary","female","young",70,"EUROPE",19.4239312822574,47.2322648663387
"155",155,"Hungary","female","middle",104,"EUROPE",19.4239312822574,47.2322648663387
"156",156,"Hungary","female","old",170,"EUROPE",19.4239312822574,47.2322648663387
"157",157,"Hungary","female","very old",94,"EUROPE",19.4239312822574,47.2322648663387
"158",158,"Iceland","male","very young",6,"EUROPE",-19.8672900189364,65.3084188128676
"159",159,"Iceland","male","young",17,"EUROPE",-19.8672900189364,65.3084188128676
"160",160,"Iceland","male","middle",13,"EUROPE",-19.8672900189364,65.3084188128676
"161",161,"Iceland","male","old",13,"EUROPE",-19.8672900189364,65.3084188128676
"162",162,"Iceland","male","very old",9,"EUROPE",-19.8672900189364,65.3084188128676
"163",163,"Iceland","female","very young",10,"EUROPE",-19.8672900189364,65.3084188128676
"164",164,"Iceland","female","young",16,"EUROPE",-19.8672900189364,65.3084188128676
"165",165,"Iceland","female","middle",18,"EUROPE",-19.8672900189364,65.3084188128676
"166",166,"Iceland","female","old",12,"EUROPE",-19.8672900189364,65.3084188128676
"167",167,"Iceland","female","very old",6,"EUROPE",-19.8672900189364,65.3084188128676
"168",168,"Ireland","male","very young",23,"EUROPE",-8.43938941350059,53.4947602408273
"169",169,"Ireland","male","young",123,"EUROPE",-8.43938941350059,53.4947602408273
"170",170,"Ireland","male","middle",261,"EUROPE",-8.43938941350059,53.4947602408273
"171",171,"Ireland","male","old",204,"EUROPE",-8.43938941350059,53.4947602408273
"172",172,"Ireland","male","very old",97,"EUROPE",-8.43938941350059,53.4947602408273
"173",173,"Ireland","female","very young",30,"EUROPE",-8.43938941350059,53.4947602408273
"174",174,"Ireland","female","young",75,"EUROPE",-8.43938941350059,53.4947602408273
"175",175,"Ireland","female","middle",182,"EUROPE",-8.43938941350059,53.4947602408273
"176",176,"Ireland","female","old",260,"EUROPE",-8.43938941350059,53.4947602408273
"177",177,"Ireland","female","very old",214,"EUROPE",-8.43938941350059,53.4947602408273
"178",178,"Italy","male","very young",119,"EUROPE",11.7528526644143,42.1659824923549
"179",179,"Italy","male","young",238,"EUROPE",11.7528526644143,42.1659824923549
"180",180,"Italy","male","middle",562,"EUROPE",11.7528526644143,42.1659824923549
"181",181,"Italy","male","old",875,"EUROPE",11.7528526644143,42.1659824923549
"182",182,"Italy","male","very old",444,"EUROPE",11.7528526644143,42.1659824923549
"183",183,"Italy","female","very young",103,"EUROPE",11.7528526644143,42.1659824923549
"184",184,"Italy","female","young",192,"EUROPE",11.7528526644143,42.1659824923549
"185",185,"Italy","female","middle",496,"EUROPE",11.7528526644143,42.1659824923549
"186",186,"Italy","female","old",900,"EUROPE",11.7528526644143,42.1659824923549
"187",187,"Italy","female","very old",610,"EUROPE",11.7528526644143,42.1659824923549
"188",188,"Netherlands","male","very young",48,"EUROPE",5.32230224846103,52.0990468694809
"189",189,"Netherlands","male","young",93,"EUROPE",5.32230224846103,52.0990468694809
"190",190,"Netherlands","male","middle",172,"EUROPE",5.32230224846103,52.0990468694809
"191",191,"Netherlands","male","old",174,"EUROPE",5.32230224846103,52.0990468694809
"192",192,"Netherlands","male","very old",59,"EUROPE",5.32230224846103,52.0990468694809
"193",193,"Netherlands","female","very young",45,"EUROPE",5.32230224846103,52.0990468694809
"194",194,"Netherlands","female","young",72,"EUROPE",5.32230224846103,52.0990468694809
"195",195,"Netherlands","female","middle",157,"EUROPE",5.32230224846103,52.0990468694809
"196",196,"Netherlands","female","old",219,"EUROPE",5.32230224846103,52.0990468694809
"197",197,"Netherlands","female","very old",96,"EUROPE",5.32230224846103,52.0990468694809
"198",198,"Norway","male","very young",29,"EUROPE",16.2435408890097,69.8769981461148
"199",199,"Norway","male","young",36,"EUROPE",16.2435408890097,69.8769981461148
"200",200,"Norway","male","middle",43,"EUROPE",16.2435408890097,69.8769981461148
"201",201,"Norway","male","old",46,"EUROPE",16.2435408890097,69.8769981461148
"202",202,"Norway","male","very old",17,"EUROPE",16.2435408890097,69.8769981461148
"203",203,"Norway","female","very young",26,"EUROPE",16.2435408890097,69.8769981461148
"204",204,"Norway","female","young",33,"EUROPE",16.2435408890097,69.8769981461148
"205",205,"Norway","female","middle",40,"EUROPE",16.2435408890097,69.8769981461148
"206",206,"Norway","female","old",61,"EUROPE",16.2435408890097,69.8769981461148
"207",207,"Norway","female","very old",45,"EUROPE",16.2435408890097,69.8769981461148
"208",208,"Poland","male","very young",70,"EUROPE",19.0865157193775,51.4099779370465
"209",209,"Poland","male","young",479,"EUROPE",19.0865157193775,51.4099779370465
"210",210,"Poland","male","middle",656,"EUROPE",19.0865157193775,51.4099779370465
"211",211,"Poland","male","old",476,"EUROPE",19.0865157193775,51.4099779370465
"212",212,"Poland","male","very old",198,"EUROPE",19.0865157193775,51.4099779370465
"213",213,"Poland","female","very young",78,"EUROPE",19.0865157193775,51.4099779370465
"214",214,"Poland","female","young",611,"EUROPE",19.0865157193775,51.4099779370465
"215",215,"Poland","female","middle",769,"EUROPE",19.0865157193775,51.4099779370465
"216",216,"Poland","female","old",611,"EUROPE",19.0865157193775,51.4099779370465
"217",217,"Poland","female","very old",323,"EUROPE",19.0865157193775,51.4099779370465
"218",218,"Portugal","male","very young",37,"EUROPE",-7.88703512632719,39.9308394770468
"219",219,"Portugal","male","young",102,"EUROPE",-7.88703512632719,39.9308394770468
"220",220,"Portugal","male","middle",355,"EUROPE",-7.88703512632719,39.9308394770468
"221",221,"Portugal","male","old",299,"EUROPE",-7.88703512632719,39.9308394770468
"222",222,"Portugal","male","very old",61,"EUROPE",-7.88703512632719,39.9308394770468
"223",223,"Portugal","female","very young",21,"EUROPE",-7.88703512632719,39.9308394770468
"224",224,"Portugal","female","young",99,"EUROPE",-7.88703512632719,39.9308394770468
"225",225,"Portugal","female","middle",356,"EUROPE",-7.88703512632719,39.9308394770468
"226",226,"Portugal","female","old",311,"EUROPE",-7.88703512632719,39.9308394770468
"227",227,"Portugal","female","very old",115,"EUROPE",-7.88703512632719,39.9308394770468
"238",238,"Romania","male","very young",62,"EUROPE",24.5292120675971,45.8446484725841
"239",239,"Romania","male","young",186,"EUROPE",24.5292120675971,45.8446484725841
"240",240,"Romania","male","middle",262,"EUROPE",24.5292120675971,45.8446484725841
"241",241,"Romania","male","old",176,"EUROPE",24.5292120675971,45.8446484725841
"242",242,"Romania","male","very old",47,"EUROPE",24.5292120675971,45.8446484725841
"243",243,"Romania","female","very young",60,"EUROPE",24.5292120675971,45.8446484725841
"244",244,"Romania","female","young",271,"EUROPE",24.5292120675971,45.8446484725841
"245",245,"Romania","female","middle",305,"EUROPE",24.5292120675971,45.8446484725841
"246",246,"Romania","female","old",185,"EUROPE",24.5292120675971,45.8446484725841
"247",247,"Romania","female","very old",79,"EUROPE",24.5292120675971,45.8446484725841
"248",248,"Spain","male","very young",81,"EUROPE",-2.90682090616818,40.6799529790878
"249",249,"Spain","male","young",163,"EUROPE",-2.90682090616818,40.6799529790878
"250",250,"Spain","male","middle",233,"EUROPE",-2.90682090616818,40.6799529790878
"251",251,"Spain","male","old",126,"EUROPE",-2.90682090616818,40.6799529790878
"252",252,"Spain","male","very old",42,"EUROPE",-2.90682090616818,40.6799529790878
"253",253,"Spain","female","very young",88,"EUROPE",-2.90682090616818,40.6799529790878
"254",254,"Spain","female","young",155,"EUROPE",-2.90682090616818,40.6799529790878
"255",255,"Spain","female","middle",264,"EUROPE",-2.90682090616818,40.6799529790878
"256",256,"Spain","female","old",130,"EUROPE",-2.90682090616818,40.6799529790878
"257",257,"Spain","female","very old",62,"EUROPE",-2.90682090616818,40.6799529790878
"258",258,"Sweden","male","very young",41,"EUROPE",17.5763054231769,61.8959092305844
"259",259,"Sweden","male","young",47,"EUROPE",17.5763054231769,61.8959092305844
"260",260,"Sweden","male","middle",63,"EUROPE",17.5763054231769,61.8959092305844
"261",261,"Sweden","male","old",54,"EUROPE",17.5763054231769,61.8959092305844
"262",262,"Sweden","male","very old",19,"EUROPE",17.5763054231769,61.8959092305844
"263",263,"Sweden","female","very young",29,"EUROPE",17.5763054231769,61.8959092305844
"264",264,"Sweden","female","young",77,"EUROPE",17.5763054231769,61.8959092305844
"265",265,"Sweden","female","middle",89,"EUROPE",17.5763054231769,61.8959092305844
"266",266,"Sweden","female","old",97,"EUROPE",17.5763054231769,61.8959092305844
"267",267,"Sweden","female","very old",33,"EUROPE",17.5763054231769,61.8959092305844
"268",268,"Switzerland","male","very young",33,"EUROPE",8.31295225582021,46.7415661327342
"269",269,"Switzerland","male","young",40,"EUROPE",8.31295225582021,46.7415661327342
"270",270,"Switzerland","male","middle",91,"EUROPE",8.31295225582021,46.7415661327342
"271",271,"Switzerland","male","old",55,"EUROPE",8.31295225582021,46.7415661327342
"272",272,"Switzerland","male","very old",38,"EUROPE",8.31295225582021,46.7415661327342
"273",273,"Switzerland","female","very young",50,"EUROPE",8.31295225582021,46.7415661327342
"274",274,"Switzerland","female","young",44,"EUROPE",8.31295225582021,46.7415661327342
"275",275,"Switzerland","female","middle",77,"EUROPE",8.31295225582021,46.7415661327342
"276",276,"Switzerland","female","old",74,"EUROPE",8.31295225582021,46.7415661327342
"277",277,"Switzerland","female","very old",57,"EUROPE",8.31295225582021,46.7415661327342
"278",278,"UnitedKingdom","male","very young",244,"EUROPE",-2.387015,54.470529
"279",279,"UnitedKingdom","male","young",435,"EUROPE",-2.387015,54.470529
"280",280,"UnitedKingdom","male","middle",773,"EUROPE",-2.387015,54.470529
"281",281,"UnitedKingdom","male","old",494,"EUROPE",-2.387015,54.470529
"282",282,"UnitedKingdom","male","very old",94,"EUROPE",-2.387015,54.470529
"283",283,"UnitedKingdom","female","very young",219,"EUROPE",-2.387015,54.470529
"284",284,"UnitedKingdom","female","young",317,"EUROPE",-2.387015,54.470529
"285",285,"UnitedKingdom","female","middle",666,"EUROPE",-2.387015,54.470529
"286",286,"UnitedKingdom","female","old",566,"EUROPE",-2.387015,54.470529
"287",287,"UnitedKingdom","female","very old",161,"EUROPE",-2.387015,54.470529
"288",288,"England","male","very young",184,"EUROPE",-2.387015,54.470529
"289",289,"England","male","young",374,"EUROPE",-2.387015,54.470529
"290",290,"England","male","middle",787,"EUROPE",-2.387015,54.470529
"291",291,"England","male","old",617,"EUROPE",-2.387015,54.470529
"292",292,"England","male","very old",169,"EUROPE",-2.387015,54.470529
"293",293,"England","female","very young",182,"EUROPE",-2.387015,54.470529
"294",294,"England","female","young",349,"EUROPE",-2.387015,54.470529
"295",295,"England","female","middle",825,"EUROPE",-2.387015,54.470529
"296",296,"England","female","old",811,"EUROPE",-2.387015,54.470529
"297",297,"England","female","very old",449,"EUROPE",-2.387015,54.470529
"298",298,"Scotland","male","very young",17,"EUROPE",-2.387015,54.470529
"299",299,"Scotland","male","young",56,"EUROPE",-2.387015,54.470529
"300",300,"Scotland","male","middle",118,"EUROPE",-2.387015,54.470529
"301",301,"Scotland","male","old",109,"EUROPE",-2.387015,54.470529
"302",302,"Scotland","male","very old",44,"EUROPE",-2.387015,54.470529
"303",303,"Scotland","female","very young",14,"EUROPE",-2.387015,54.470529
"304",304,"Scotland","female","young",42,"EUROPE",-2.387015,54.470529
"305",305,"Scotland","female","middle",126,"EUROPE",-2.387015,54.470529
"306",306,"Scotland","female","old",193,"EUROPE",-2.387015,54.470529
"307",307,"Scotland","female","very old",107,"EUROPE",-2.387015,54.470529
"308",308,"Yugoslavia","male","very young",4,"EUROPE",-2.387015,54.470529
"309",309,"Yugoslavia","male","young",35,"EUROPE",-2.387015,54.470529
"310",310,"Yugoslavia","male","middle",65,"EUROPE",-2.387015,54.470529
"311",311,"Yugoslavia","male","old",79,"EUROPE",-2.387015,54.470529
"312",312,"Yugoslavia","male","very old",45,"EUROPE",-2.387015,54.470529
"313",313,"Yugoslavia","female","very young",5,"EUROPE",-2.387015,54.470529
"314",314,"Yugoslavia","female","young",22,"EUROPE",-2.387015,54.470529
"315",315,"Yugoslavia","female","middle",63,"EUROPE",-2.387015,54.470529
"316",316,"Yugoslavia","female","old",82,"EUROPE",-2.387015,54.470529
"317",317,"Yugoslavia","female","very old",51,"EUROPE",-2.387015,54.470529
"318",318,"CzechRepublic","male","very young",9,"EUROPE",15.4237768093745,49.8840390205383
"319",319,"CzechRepublic","male","young",30,"EUROPE",15.4237768093745,49.8840390205383
"320",320,"CzechRepublic","male","middle",35,"EUROPE",15.4237768093745,49.8840390205383
"321",321,"CzechRepublic","male","old",32,"EUROPE",15.4237768093745,49.8840390205383
"322",322,"CzechRepublic","male","very old",19,"EUROPE",15.4237768093745,49.8840390205383
"323",323,"CzechRepublic","female","very young",8,"EUROPE",15.4237768093745,49.8840390205383
"324",324,"CzechRepublic","female","young",54,"EUROPE",15.4237768093745,49.8840390205383
"325",325,"CzechRepublic","female","middle",53,"EUROPE",15.4237768093745,49.8840390205383
"326",326,"CzechRepublic","female","old",44,"EUROPE",15.4237768093745,49.8840390205383
"327",327,"CzechRepublic","female","very old",31,"EUROPE",15.4237768093745,49.8840390205383
"328",328,"Slovakia","male","very young",4,"EUROPE",19.6205913280619,48.8381906706711
"329",329,"Slovakia","male","young",20,"EUROPE",19.6205913280619,48.8381906706711
"330",330,"Slovakia","male","middle",26,"EUROPE",19.6205913280619,48.8381906706711
"331",331,"Slovakia","male","old",21,"EUROPE",19.6205913280619,48.8381906706711
"332",332,"Slovakia","male","very old",6,"EUROPE",19.6205913280619,48.8381906706711
"333",333,"Slovakia","female","very young",3,"EUROPE",19.6205913280619,48.8381906706711
"334",334,"Slovakia","female","young",33,"EUROPE",19.6205913280619,48.8381906706711
"335",335,"Slovakia","female","middle",31,"EUROPE",19.6205913280619,48.8381906706711
"336",336,"Slovakia","female","old",20,"EUROPE",19.6205913280619,48.8381906706711
"337",337,"Slovakia","female","very old",18,"EUROPE",19.6205913280619,48.8381906706711
"338",338,"BosniaandHerzegovina","male","very young",23,"EUROPE",-2.387015,54.470529
"339",339,"BosniaandHerzegovina","male","young",197,"EUROPE",-2.387015,54.470529
"340",340,"BosniaandHerzegovina","male","middle",181,"EUROPE",-2.387015,54.470529
"341",341,"BosniaandHerzegovina","male","old",63,"EUROPE",-2.387015,54.470529
"342",342,"BosniaandHerzegovina","male","very old",4,"EUROPE",-2.387015,54.470529
"343",343,"BosniaandHerzegovina","female","very young",39,"EUROPE",-2.387015,54.470529
"344",344,"BosniaandHerzegovina","female","young",181,"EUROPE",-2.387015,54.470529
"345",345,"BosniaandHerzegovina","female","middle",195,"EUROPE",-2.387015,54.470529
"346",346,"BosniaandHerzegovina","female","old",72,"EUROPE",-2.387015,54.470529
"347",347,"BosniaandHerzegovina","female","very old",11,"EUROPE",-2.387015,54.470529
"348",348,"Croatia","male","very young",7,"EUROPE",-2.387015,54.470529
"349",349,"Croatia","male","young",51,"EUROPE",-2.387015,54.470529
"350",350,"Croatia","male","middle",54,"EUROPE",-2.387015,54.470529
"351",351,"Croatia","male","old",72,"EUROPE",-2.387015,54.470529
"352",352,"Croatia","male","very old",27,"EUROPE",-2.387015,54.470529
"353",353,"Croatia","female","very young",11,"EUROPE",-2.387015,54.470529
"354",354,"Croatia","female","young",36,"EUROPE",-2.387015,54.470529
"355",355,"Croatia","female","middle",59,"EUROPE",-2.387015,54.470529
"356",356,"Croatia","female","old",78,"EUROPE",-2.387015,54.470529
"357",357,"Croatia","female","very old",38,"EUROPE",-2.387015,54.470529
"358",358,"Macedonia","male","very young",2,"EUROPE",-2.387015,54.470529
"359",359,"Macedonia","male","young",30,"EUROPE",-2.387015,54.470529
"360",360,"Macedonia","male","middle",32,"EUROPE",-2.387015,54.470529
"361",361,"Macedonia","male","old",26,"EUROPE",-2.387015,54.470529
"362",362,"Macedonia","male","very old",3,"EUROPE",-2.387015,54.470529
"363",363,"Macedonia","female","very young",3,"EUROPE",-2.387015,54.470529
"364",364,"Macedonia","female","young",22,"EUROPE",-2.387015,54.470529
"365",365,"Macedonia","female","middle",36,"EUROPE",-2.387015,54.470529
"366",366,"Macedonia","female","old",16,"EUROPE",-2.387015,54.470529
"367",367,"Macedonia","female","very old",4,"EUROPE",-2.387015,54.470529
"368",368,"Serbia","male","very young",16,"EUROPE",-2.387015,54.470529
"369",369,"Serbia","male","young",52,"EUROPE",-2.387015,54.470529
"370",370,"Serbia","male","middle",56,"EUROPE",-2.387015,54.470529
"371",371,"Serbia","male","old",35,"EUROPE",-2.387015,54.470529
"372",372,"Serbia","male","very old",14,"EUROPE",-2.387015,54.470529
"373",373,"Serbia","female","very young",12,"EUROPE",-2.387015,54.470529
"374",374,"Serbia","female","young",55,"EUROPE",-2.387015,54.470529
"375",375,"Serbia","female","middle",60,"EUROPE",-2.387015,54.470529
"376",376,"Serbia","female","old",43,"EUROPE",-2.387015,54.470529
"377",377,"Serbia","female","very old",11,"EUROPE",-2.387015,54.470529
"378",378,"Latvia","male","very young",7,"EUROPE",-2.387015,54.470529
"379",379,"Latvia","male","young",14,"EUROPE",-2.387015,54.470529
"380",380,"Latvia","male","middle",18,"EUROPE",-2.387015,54.470529
"381",381,"Latvia","male","old",46,"EUROPE",-2.387015,54.470529
"382",382,"Latvia","male","very old",26,"EUROPE",-2.387015,54.470529
"383",383,"Latvia","female","very young",3,"EUROPE",-2.387015,54.470529
"384",384,"Latvia","female","young",43,"EUROPE",-2.387015,54.470529
"385",385,"Latvia","female","middle",27,"EUROPE",25.3694844927107,56.8674788066319
"386",386,"Latvia","female","old",32,"EUROPE",25.3694844927107,56.8674788066319
"387",387,"Latvia","female","very old",45,"EUROPE",25.3694844927107,56.8674788066319
"388",388,"Lithuania","male","very young",12,"EUROPE",24.0800402856642,55.0830381578015
"389",389,"Lithuania","male","young",46,"EUROPE",24.0800402856642,55.0830381578015
"390",390,"Lithuania","male","middle",37,"EUROPE",24.0800402856642,55.0830381578015
"391",391,"Lithuania","male","old",34,"EUROPE",24.0800402856642,55.0830381578015
"392",392,"Lithuania","male","very old",21,"EUROPE",24.0800402856642,55.0830381578015
"393",393,"Lithuania","female","very young",14,"EUROPE",24.0800402856642,55.0830381578015
"394",394,"Lithuania","female","young",56,"EUROPE",24.0800402856642,55.0830381578015
"395",395,"Lithuania","female","middle",64,"EUROPE",24.0800402856642,55.0830381578015
"396",396,"Lithuania","female","old",50,"EUROPE",24.0800402856642,55.0830381578015
"397",397,"Lithuania","female","very old",32,"EUROPE",24.0800402856642,55.0830381578015
"398",398,"Armenia","male","very young",26,"EUROPE",45.2330424687634,40.210920621271
"399",399,"Armenia","male","young",109,"EUROPE",45.2330424687634,40.210920621271
"400",400,"Armenia","male","middle",114,"EUROPE",45.2330424687634,40.210920621271
"401",401,"Armenia","male","old",50,"EUROPE",45.2330424687634,40.210920621271
"402",402,"Armenia","male","very old",9,"EUROPE",45.2330424687634,40.210920621271
"403",403,"Armenia","female","very young",21,"EUROPE",45.2330424687634,40.210920621271
"404",404,"Armenia","female","young",140,"EUROPE",45.2330424687634,40.210920621271
"405",405,"Armenia","female","middle",112,"EUROPE",-2.387015,54.470529
"406",406,"Armenia","female","old",71,"EUROPE",-2.387015,54.470529
"407",407,"Armenia","female","very old",14,"EUROPE",-2.387015,54.470529
"408",408,"Azerbaijan","male","very young",7,"EUROPE",-2.387015,54.470529
"409",409,"Azerbaijan","male","young",26,"EUROPE",-2.387015,54.470529
"410",410,"Azerbaijan","male","middle",35,"EUROPE",-2.387015,54.470529
"411",411,"Azerbaijan","male","old",18,"EUROPE",-2.387015,54.470529
"412",412,"Azerbaijan","male","very old",4,"EUROPE",-2.387015,54.470529
"413",413,"Azerbaijan","female","very young",6,"EUROPE",-2.387015,54.470529
"414",414,"Azerbaijan","female","young",32,"EUROPE",-2.387015,54.470529
"415",415,"Azerbaijan","female","middle",33,"EUROPE",46.8540956468293,40.1969166957971
"416",416,"Azerbaijan","female","old",24,"EUROPE",46.8540956468293,40.1969166957971
"417",417,"Azerbaijan","female","very old",14,"EUROPE",46.8540956468293,40.1969166957971
"418",418,"Belarus","male","very young",17,"EUROPE",28.1175854228367,53.5324117832837
"419",419,"Belarus","male","young",73,"EUROPE",28.1175854228367,53.5324117832837
